Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label
Oak Street Weather Station,02/03/2017 09:00:00 PM,-2.90,-6.0,38,0.0,0.00,205.0,0,311,1.0,2.7,1008.5,3,0,12.0,02/03/2017 9:00 PM
Oak Street Weather Station,02/03/2017 10:00:00 PM,-3.40,-6.4,39,0.0,0.00,205.0,0,256,1.4,3.6,1008.4,3,1,12.0,02/03/2017 10:00 PM
Oak Street Weather Station,02/03/2017 11:00:00 PM,-4.00,-6.9,39,0.0,0.00,205.0,0,327,1.0,3.6,1008.3,3,0,12.0,02/03/2017 11:00 PM
Oak Street Weather Station,02/03/2017 12:00:00 AM,-7.50,-9.2,56,0.0,0.00,205.0,0,339,1.8,4.5,1005.6,3,0,12.0,02/03/2017 12:00 AM
Oak Street Weather Station,02/04/2017 01:00:00 AM,-4.50,-7.2,43,0.0,0.00,205.0,0,256,2.0,4.4,1008.4,3,0,12.0,02/04/2017 1:00 AM
Oak Street Weather Station,02/04/2017 02:00:00 AM,-4.50,-7.2,42,0.0,0.00,205.0,0,265,2.4,4.4,1008.3,3,0,11.9,02/04/2017 2:00 AM
Oak Street Weather Station,02/04/2017 03:00:00 AM,-4.90,-7.3,46,0.0,0.00,205.0,0,267,2.7,6.0,1008.1,3,0,11.9,02/04/2017 3:00 AM
Oak Street Weather Station,02/04/2017 04:00:00 AM,-5.20,-7.5,47,0.0,0.00,205.0,0,289,1.6,4.5,1007.5,3,0,12.1,02/04/2017 4:00 AM
Oak Street Weather Station,02/04/2017 05:00:00 AM,-4.60,-7.1,47,0.0,0.00,205.0,0,260,2.5,4.7,1007.4,3,0,12.0,02/04/2017 5:00 AM
Oak Street Weather Station,02/04/2017 06:00:00 AM,-4.90,-7.3,48,0.0,0.00,205.0,0,285,2.4,5.8,1007.2,3,0,11.9,02/04/2017 6:00 AM
Oak Street Weather Station,02/04/2017 07:00:00 AM,-4.20,-6.8,44,0.0,0.00,205.0,0,289,1.7,4.1,1006.4,8,0,12.0,02/04/2017 7:00 AM
Oak Street Weather Station,02/04/2017 08:00:00 AM,-3.20,-5.9,44,0.0,0.00,205.0,0,82,0.9,2.0,1005.6,141,1,12.0,02/04/2017 8:00 AM
Oak Street Weather Station,02/04/2017 09:00:00 AM,-2.10,-5.3,38,0.0,0.00,205.0,0,260,1.5,4.1,1004.7,182,1,12.0,02/04/2017 9:00 AM
Oak Street Weather Station,02/04/2017 10:00:00 AM,-2.20,-5.4,40,0.0,0.00,205.0,0,279,2.0,4.6,1004.9,221,0,12.0,02/04/2017 10:00 AM
Oak Street Weather Station,02/04/2017 11:00:00 AM,-0.90,-4.5,36,0.0,0.00,205.0,0,195,1.2,3.3,1003.6,382,1,12.1,02/04/2017 11:00 AM
Oak Street Weather Station,02/04/2017 12:00:00 PM,-0.40,-4.1,36,0.0,0.00,205.0,0,0,0.8,4.0,1001.9,175,1,12.0,02/04/2017 12:00 PM
Oak Street Weather Station,02/04/2017 01:00:00 PM,-0.10,-3.9,36,0.0,0.00,205.0,0,283,2.7,5.2,999.8,110,0,12.0,02/04/2017 1:00 PM
Oak Street Weather Station,02/04/2017 02:00:00 PM,0.60,-3.3,37,0.0,0.00,205.0,0,69,0.9,2.9,997.8,73,1,12.1,02/04/2017 2:00 PM
Oak Street Weather Station,02/04/2017 03:00:00 PM,1.70,-2.7,32,0.0,0.00,205.0,0,199,2.3,5.3,996.2,108,1,12.0,02/04/2017 3:00 PM
Oak Street Weather Station,02/04/2017 04:00:00 PM,1.70,-2.6,33,0.0,0.00,205.0,0,278,0.8,2.6,995.4,25,1,12.1,02/04/2017 4:00 PM
Oak Street Weather Station,02/04/2017 05:00:00 PM,1.40,-2.6,36,0.0,0.00,205.0,0,67,1.5,4.1,994.4,4,1,12.0,02/04/2017 5:00 PM
Oak Street Weather Station,02/04/2017 06:00:00 PM,1.50,-2.5,38,0.0,0.00,205.0,0,107,1.3,5.5,994.0,2,1,12.0,02/04/2017 6:00 PM
Oak Street Weather Station,02/04/2017 07:00:00 PM,1.70,-2.3,38,0.0,0.00,205.0,0,135,1.7,3.0,993.1,1,1,11.8,02/04/2017 7:00 PM
Oak Street Weather Station,02/04/2017 08:00:00 PM,1.70,-2.2,38,0.0,0.00,205.0,0,153,0.8,1.7,992.1,1,1,12.0,02/04/2017 8:00 PM
Oak Street Weather Station,02/04/2017 09:00:00 PM,2.10,-1.9,39,0.0,0.00,205.0,0,261,3.4,8.1,992.1,2,1,12.1,02/04/2017 9:00 PM
Oak Street Weather Station,02/04/2017 10:00:00 PM,1.90,-2.0,39,0.0,0.00,205.0,0,303,1.1,6.7,991.4,1,1,12.1,02/04/2017 10:00 PM
Oak Street Weather Station,02/04/2017 11:00:00 PM,2.10,-1.8,40,0.0,0.00,205.0,0,282,1.8,5.7,990.8,2,1,12.1,02/04/2017 11:00 PM
Oak Street Weather Station,02/04/2017 12:00:00 AM,-4.40,-7.2,40,0.0,0.00,205.0,0,0,0.4,2.6,1008.3,3,0,12.0,02/04/2017 12:00 AM
Oak Street Weather Station,02/05/2017 02:00:00 AM,1.40,-2.0,46,0.0,0.00,205.0,0,288,2.1,4.2,989.2,2,0,11.9,02/05/2017 2:00 AM
Oak Street Weather Station,02/05/2017 03:00:00 AM,1.20,-2.0,47,0.0,0.00,205.0,0,265,4.2,8.3,988.8,2,1,12.0,02/05/2017 3:00 AM
Oak Street Weather Station,02/05/2017 04:00:00 AM,1.30,-2.0,48,0.0,0.00,205.0,0,265,3.6,7.4,988.5,2,1,12.0,02/05/2017 4:00 AM
Oak Street Weather Station,02/05/2017 05:00:00 AM,1.40,-1.7,51,0.0,0.00,205.0,0,289,2.1,4.4,988.8,2,0,12.0,02/05/2017 5:00 AM
Oak Street Weather Station,02/05/2017 06:00:00 AM,0.70,-2.0,54,0.0,0.00,205.0,0,299,1.8,4.5,989.5,2,0,12.0,02/05/2017 6:00 AM
Oak Street Weather Station,02/05/2017 07:00:00 AM,0.30,-2.2,58,0.0,0.00,205.0,0,295,1.7,4.3,990.2,6,0,12.0,02/05/2017 7:00 AM
Oak Street Weather Station,02/05/2017 08:00:00 AM,0.40,-2.0,59,0.0,0.00,205.0,0,300,1.9,3.3,991.4,111,1,12.0,02/05/2017 8:00 AM
Oak Street Weather Station,02/05/2017 09:00:00 AM,1.40,-1.3,57,0.0,0.00,205.0,0,284,1.2,2.5,992.1,288,1,11.8,02/05/2017 9:00 AM
Oak Street Weather Station,02/05/2017 10:00:00 AM,3.00,-0.1,55,0.0,0.00,205.0,0,285,1.0,1.8,993.2,204,1,12.0,02/05/2017 10:00 AM
Oak Street Weather Station,02/05/2017 11:00:00 AM,4.00,0.8,53,0.0,0.00,205.0,0,356,1.6,2.8,993.8,470,1,11.9,02/05/2017 11:00 AM
Oak Street Weather Station,02/05/2017 12:00:00 PM,3.80,0.6,54,0.0,0.00,205.0,0,335,3.0,5.3,994.4,73,1,12.1,02/05/2017 12:00 PM
Oak Street Weather Station,02/05/2017 01:00:00 PM,4.10,0.8,54,0.0,0.00,205.0,0,0,2.2,4.3,994.5,453,1,12.1,02/05/2017 1:00 PM
Oak Street Weather Station,02/05/2017 02:00:00 PM,3.50,0.5,56,0.0,0.00,205.0,0,348,2.7,4.3,994.6,44,1,12.1,02/05/2017 2:00 PM
Oak Street Weather Station,02/05/2017 03:00:00 PM,3.20,0.2,55,0.0,0.00,205.0,0,335,2.2,3.2,995.2,36,1,11.9,02/05/2017 3:00 PM
Oak Street Weather Station,02/05/2017 04:00:00 PM,3.50,0.3,52,0.0,0.00,205.0,0,0,0.8,1.6,995.8,29,1,12.0,02/05/2017 4:00 PM
Oak Street Weather Station,02/05/2017 05:00:00 PM,1.20,-0.6,70,0.0,0.00,205.0,0,188,1.1,1.7,996.2,7,1,12.0,02/05/2017 5:00 PM
Oak Street Weather Station,02/05/2017 06:00:00 PM,1.60,-0.6,65,0.0,0.00,205.0,0,0,0.0,0.0,997.3,2,1,12.1,02/05/2017 6:00 PM
Oak Street Weather Station,02/05/2017 07:00:00 PM,1.50,-0.7,65,0.0,0.00,205.0,0,118,1.4,1.9,997.8,2,1,12.1,02/05/2017 7:00 PM
Oak Street Weather Station,02/05/2017 08:00:00 PM,1.90,-0.7,59,0.0,0.00,205.0,0,119,1.9,2.2,997.7,2,1,12.1,02/05/2017 8:00 PM
Oak Street Weather Station,02/05/2017 09:00:00 PM,1.60,-0.6,65,0.0,0.00,205.0,0,114,2.2,3.4,997.0,2,1,12.0,02/05/2017 9:00 PM
Oak Street Weather Station,02/05/2017 10:00:00 PM,2.00,0.0,68,0.0,0.00,205.0,0,114,2.9,3.7,996.6,2,1,12.1,02/05/2017 10:00 PM
Oak Street Weather Station,02/05/2017 11:00:00 PM,2.20,0.0,65,0.0,0.00,205.0,0,108,0.9,1.8,996.6,1,1,12.0,02/05/2017 11:00 PM
Oak Street Weather Station,02/06/2017 01:00:00 AM,1.30,-0.7,68,0.0,0.00,205.0,0,111,2.3,3.4,996.0,2,1,12.1,02/06/2017 1:00 AM
Oak Street Weather Station,02/06/2017 02:00:00 AM,1.00,-0.9,68,0.0,0.00,205.0,0,106,1.5,3.3,995.6,2,1,12.1,02/06/2017 2:00 AM
Oak Street Weather Station,02/06/2017 03:00:00 AM,1.20,-0.8,66,0.0,0.00,205.0,0,243,1.8,4.4,994.9,2,1,12.0,02/06/2017 3:00 AM
Oak Street Weather Station,02/06/2017 04:00:00 AM,1.30,-0.7,68,0.0,0.00,205.0,0,105,2.1,3.2,994.9,2,1,12.0,02/06/2017 4:00 AM
Oak Street Weather Station,02/06/2017 05:00:00 AM,1.50,-0.4,69,0.0,0.00,205.0,0,106,2.8,4.0,994.0,2,0,12.0,02/06/2017 5:00 AM
Oak Street Weather Station,02/06/2017 06:00:00 AM,1.80,-0.2,68,0.0,0.00,205.0,0,118,0.8,1.5,994.2,2,1,12.0,02/06/2017 6:00 AM
Oak Street Weather Station,02/06/2017 07:00:00 AM,1.90,0.0,68,0.0,0.00,205.0,0,89,2.6,3.9,993.7,6,1,12.0,02/06/2017 7:00 AM
Oak Street Weather Station,02/06/2017 08:00:00 AM,2.60,0.5,68,0.0,0.00,205.0,0,109,3.3,4.4,993.1,94,1,12.0,02/06/2017 8:00 AM
Oak Street Weather Station,02/06/2017 09:00:00 AM,2.60,0.7,71,0.0,0.00,205.0,0,103,2.4,5.2,992.4,257,1,12.1,02/06/2017 9:00 AM
Oak Street Weather Station,02/06/2017 10:00:00 AM,3.30,1.2,69,0.0,0.00,205.0,0,114,4.3,6.1,991.5,337,1,12.1,02/06/2017 10:00 AM
Oak Street Weather Station,02/06/2017 11:00:00 AM,3.80,1.8,71,0.0,0.00,205.0,0,120,2.4,4.1,990.8,493,1,12.0,02/06/2017 11:00 AM
Oak Street Weather Station,02/06/2017 12:00:00 PM,4.40,2.5,72,0.0,0.00,205.0,0,111,1.3,3.1,989.4,163,1,12.1,02/06/2017 12:00 PM
Oak Street Weather Station,02/06/2017 01:00:00 PM,2.90,1.8,83,0.0,0.00,205.0,0,7,1.5,2.1,987.9,195,1,12.0,02/06/2017 1:00 PM
Oak Street Weather Station,02/06/2017 02:00:00 PM,5.30,3.7,78,0.0,0.00,205.0,0,10,0.7,2.1,986.4,130,1,12.1,02/06/2017 2:00 PM
Oak Street Weather Station,02/06/2017 03:00:00 PM,12.00,8.5,63,0.0,0.00,205.0,0,98,2.4,2.9,985.6,76,1,12.1,02/06/2017 3:00 PM
Oak Street Weather Station,02/06/2017 04:00:00 PM,9.80,7.7,76,0.0,0.00,205.0,0,13,0.6,1.9,986.1,37,1,12.1,02/06/2017 4:00 PM
Oak Street Weather Station,02/06/2017 05:00:00 PM,9.40,7.8,82,0.0,0.00,205.0,0,57,1.4,2.4,985.9,1,1,12.1,02/06/2017 5:00 PM
Oak Street Weather Station,02/06/2017 06:00:00 PM,8.90,8.0,89,0.0,0.00,205.0,0,109,2.0,2.9,985.8,0,1,12.0,02/06/2017 6:00 PM
Oak Street Weather Station,02/06/2017 07:00:00 PM,8.20,7.5,91,0.0,0.00,205.0,0,112,1.5,2.4,985.1,0,1,12.1,02/06/2017 7:00 PM
Oak Street Weather Station,02/06/2017 08:00:00 PM,8.30,7.4,90,0.0,0.00,205.0,0,85,1.4,2.9,984.5,0,1,12.0,02/06/2017 8:00 PM
Oak Street Weather Station,02/06/2017 09:00:00 PM,8.10,7.5,92,0.0,0.00,205.0,0,102,1.9,3.7,983.8,1,1,12.1,02/06/2017 9:00 PM
Oak Street Weather Station,02/06/2017 10:00:00 PM,7.50,7.0,94,0.0,0.00,205.0,0,114,1.6,2.6,983.0,1,1,12.1,02/06/2017 10:00 PM
Oak Street Weather Station,02/06/2017 11:00:00 PM,3.60,3.3,95,0.0,0.00,205.0,0,5,1.4,1.9,982.5,1,1,12.0,02/06/2017 11:00 PM
Oak Street Weather Station,02/06/2017 12:00:00 AM,1.40,-0.5,68,0.0,0.00,205.0,0,109,1.0,1.7,996.0,2,1,12.1,02/06/2017 12:00 AM
Oak Street Weather Station,02/07/2017 01:00:00 AM,3.40,3.1,96,0.0,0.00,205.0,0,26,1.4,2.6,980.6,1,1,12.0,02/07/2017 1:00 AM
Oak Street Weather Station,02/07/2017 02:00:00 AM,5.00,4.8,97,0.0,0.20,205.2,60,119,2.1,3.8,979.2,1,0,12.0,02/07/2017 2:00 AM
Oak Street Weather Station,02/07/2017 03:00:00 AM,6.10,5.8,97,0.0,0.00,205.2,0,120,2.3,4.5,978.4,1,1,12.0,02/07/2017 3:00 AM
Oak Street Weather Station,02/07/2017 04:00:00 AM,7.20,6.9,97,0.6,2.00,207.2,60,135,1.9,2.7,977.1,1,1,12.1,02/07/2017 4:00 AM
Oak Street Weather Station,02/07/2017 05:00:00 AM,6.50,6.2,97,0.0,3.60,210.8,60,92,1.7,2.8,976.4,1,1,12.1,02/07/2017 5:00 AM
Oak Street Weather Station,02/07/2017 06:00:00 AM,6.80,6.6,97,0.0,2.80,213.6,60,104,3.4,4.9,975.1,0,1,12.1,02/07/2017 6:00 AM
Oak Street Weather Station,02/07/2017 07:00:00 AM,8.60,8.2,96,9.6,2.40,215.9,60,98,2.4,3.6,974.4,0,1,12.1,02/07/2017 7:00 AM
Oak Street Weather Station,02/07/2017 08:00:00 AM,8.40,8.2,97,0.0,0.30,216.2,60,350,0.8,1.3,973.7,15,1,12.1,02/07/2017 8:00 AM
Oak Street Weather Station,02/07/2017 09:00:00 AM,9.10,8.8,97,0.0,0.00,216.3,0,338,1.2,1.6,972.8,58,1,11.9,02/07/2017 9:00 AM
Oak Street Weather Station,02/07/2017 10:00:00 AM,5.00,4.7,97,0.0,0.30,216.5,60,4,1.1,1.3,972.5,4,1,12.1,02/07/2017 10:00 AM
Oak Street Weather Station,02/07/2017 11:00:00 AM,11.20,11.0,97,0.6,2.20,218.8,60,0,0.4,0.9,971.6,61,1,11.8,02/07/2017 11:00 AM
Oak Street Weather Station,02/07/2017 12:00:00 PM,12.80,12.0,92,0.0,0.00,218.8,0,103,1.7,2.8,970.3,116,1,12.0,02/07/2017 12:00 PM
Oak Street Weather Station,02/07/2017 01:00:00 PM,12.70,12.0,93,0.0,0.00,218.8,0,252,2.7,4.9,970.3,48,1,12.1,02/07/2017 1:00 PM
Oak Street Weather Station,02/07/2017 02:00:00 PM,11.40,10.5,90,0.0,0.00,218.8,0,304,2.4,3.6,971.0,33,1,12.1,02/07/2017 2:00 PM
Oak Street Weather Station,02/07/2017 03:00:00 PM,9.50,8.1,83,0.0,0.00,218.8,0,335,1.8,3.3,972.5,43,1,12.1,02/07/2017 3:00 PM
Oak Street Weather Station,02/07/2017 04:00:00 PM,8.10,6.7,83,0.0,0.00,218.8,0,327,3.0,7.2,974.2,12,1,12.0,02/07/2017 4:00 PM
Oak Street Weather Station,02/07/2017 05:00:00 PM,7.40,6.0,83,0.0,0.00,218.8,0,316,2.0,4.1,975.2,3,1,12.0,02/07/2017 5:00 PM
Oak Street Weather Station,02/07/2017 06:00:00 PM,7.10,5.8,83,0.0,0.00,218.8,0,334,1.3,2.4,976.6,0,1,12.0,02/07/2017 6:00 PM
Oak Street Weather Station,02/07/2017 07:00:00 PM,6.40,5.2,84,0.0,0.00,218.8,0,298,2.3,5.6,978.1,0,1,11.8,02/07/2017 7:00 PM
Oak Street Weather Station,02/07/2017 08:00:00 PM,5.20,4.3,87,0.0,0.00,218.8,0,339,2.1,4.1,979.4,1,1,12.1,02/07/2017 8:00 PM
Oak Street Weather Station,02/07/2017 09:00:00 PM,3.50,2.6,87,0.0,0.00,218.8,0,305,1.5,4.3,981.5,1,0,12.1,02/07/2017 9:00 PM
Oak Street Weather Station,02/07/2017 10:00:00 PM,2.40,1.2,83,0.0,0.00,218.8,0,274,1.2,4.6,982.3,1,0,12.1,02/07/2017 10:00 PM
Oak Street Weather Station,02/07/2017 11:00:00 PM,2.30,1.1,81,0.0,0.00,218.8,0,346,2.0,4.0,983.1,1,0,12.0,02/07/2017 11:00 PM
Oak Street Weather Station,02/07/2017 12:00:00 AM,3.90,3.6,96,0.0,0.00,205.0,0,0,0.3,0.8,982.0,1,1,12.1,02/07/2017 12:00 AM
Oak Street Weather Station,02/08/2017 01:00:00 AM,1.20,-0.7,69,0.0,0.00,218.8,0,357,3.8,6.8,985.2,1,0,11.9,02/08/2017 1:00 AM
Oak Street Weather Station,02/08/2017 02:00:00 AM,0.70,-1.2,67,0.0,0.00,218.8,0,338,2.4,5.3,986.7,1,1,12.0,02/08/2017 2:00 AM
Oak Street Weather Station,02/08/2017 03:00:00 AM,0.30,-1.8,65,0.0,0.00,218.8,0,335,1.4,3.2,987.5,2,0,11.9,02/08/2017 3:00 AM
Oak Street Weather Station,02/08/2017 04:00:00 AM,0.00,-1.9,67,0.0,0.00,218.8,0,13,1.7,3.5,987.5,2,0,12.0,02/08/2017 4:00 AM
Oak Street Weather Station,02/08/2017 05:00:00 AM,0.10,-1.9,65,0.0,0.00,218.8,0,359,1.9,4.3,988.5,1,0,12.0,02/08/2017 5:00 AM
Oak Street Weather Station,02/08/2017 06:00:00 AM,-0.30,-2.1,68,0.0,0.00,218.8,0,15,2.5,3.7,989.0,2,0,12.0,02/08/2017 6:00 AM
Oak Street Weather Station,02/08/2017 07:00:00 AM,-0.80,-2.6,68,0.0,0.00,218.8,0,7,4.4,5.1,989.3,3,1,12.1,02/08/2017 7:00 AM
Oak Street Weather Station,02/08/2017 08:00:00 AM,-1.00,-2.5,73,0.0,0.00,218.8,0,359,4.3,6.8,990.4,29,0,12.0,02/08/2017 8:00 AM
Oak Street Weather Station,02/08/2017 09:00:00 AM,-1.30,-2.8,72,0.0,0.00,218.8,0,7,5.6,6.4,991.1,81,0,11.8,02/08/2017 9:00 AM
Oak Street Weather Station,02/08/2017 10:00:00 AM,-1.30,-2.6,76,0.0,0.00,218.8,0,5,6.4,8.9,991.6,105,0,12.0,02/08/2017 10:00 AM
Oak Street Weather Station,02/08/2017 11:00:00 AM,-1.60,-2.9,75,0.0,0.00,218.8,0,5,6.7,9.7,993.0,67,0,12.1,02/08/2017 11:00 AM
Oak Street Weather Station,02/08/2017 12:00:00 PM,-1.70,-3.1,75,0.0,0.00,218.8,0,15,6.4,7.8,992.9,60,0,12.0,02/08/2017 12:00 PM
Oak Street Weather Station,02/08/2017 01:00:00 PM,-1.80,-3.4,70,0.0,0.00,218.8,0,340,2.6,4.9,993.1,88,1,12.1,02/08/2017 1:00 PM
Oak Street Weather Station,02/08/2017 02:00:00 PM,-1.90,-3.5,70,0.0,0.00,218.8,0,359,4.4,6.8,992.4,109,0,12.1,02/08/2017 2:00 PM
Oak Street Weather Station,02/08/2017 03:00:00 PM,-1.90,-3.5,68,0.0,0.00,218.8,0,10,5.4,6.6,993.0,85,1,12.1,02/08/2017 3:00 PM
Oak Street Weather Station,02/08/2017 04:00:00 PM,-2.00,-3.6,70,0.0,0.00,218.8,0,5,5.1,6.9,993.1,69,0,12.0,02/08/2017 4:00 PM
Oak Street Weather Station,02/08/2017 05:00:00 PM,-1.90,-3.4,70,0.0,0.00,218.8,0,11,4.3,6.0,993.6,9,0,12.0,02/08/2017 5:00 PM
Oak Street Weather Station,02/08/2017 06:00:00 PM,-1.90,-3.6,69,0.0,0.00,218.8,0,0,3.2,4.9,994.4,2,1,12.0,02/08/2017 6:00 PM
Oak Street Weather Station,02/08/2017 07:00:00 PM,-2.10,-4.2,60,0.0,0.00,218.8,0,346,2.1,3.6,994.5,2,0,12.0,02/08/2017 7:00 PM
Oak Street Weather Station,02/08/2017 08:00:00 PM,-2.70,-4.8,59,0.0,0.00,218.8,0,336,2.1,4.4,995.2,2,0,12.1,02/08/2017 8:00 PM
Oak Street Weather Station,02/08/2017 09:00:00 PM,-4.00,-5.8,63,0.0,0.00,218.8,0,341,1.8,3.7,995.6,2,0,12.0,02/08/2017 9:00 PM
Oak Street Weather Station,02/08/2017 10:00:00 PM,-4.80,-6.7,56,0.0,0.00,218.8,0,308,1.8,3.7,995.9,2,0,12.0,02/08/2017 10:00 PM
Oak Street Weather Station,02/08/2017 11:00:00 PM,-5.20,-7.2,57,0.0,0.00,218.8,0,351,3.0,4.7,996.3,2,0,12.0,02/08/2017 11:00 PM
Oak Street Weather Station,02/08/2017 12:00:00 AM,2.30,0.7,75,0.0,0.00,218.8,0,332,2.2,5.5,984.4,1,1,12.0,02/08/2017 12:00 AM
Oak Street Weather Station,02/09/2017 01:00:00 AM,-6.30,-8.3,52,0.0,0.00,218.8,0,308,1.4,3.6,997.4,3,0,12.0,02/09/2017 1:00 AM
Oak Street Weather Station,02/09/2017 02:00:00 AM,-7.30,-9.2,51,0.0,0.00,218.8,0,338,2.6,6.1,998.2,3,0,12.0,02/09/2017 2:00 AM
Oak Street Weather Station,02/09/2017 03:00:00 AM,-7.70,-9.9,42,0.0,0.00,218.8,0,324,2.5,4.8,998.9,3,0,12.0,02/09/2017 3:00 AM
Oak Street Weather Station,02/09/2017 04:00:00 AM,-7.80,-9.7,49,0.0,0.00,218.8,0,358,2.5,3.3,999.5,3,0,12.0,02/09/2017 4:00 AM
Oak Street Weather Station,02/09/2017 05:00:00 AM,-8.30,-10.3,47,0.0,0.00,218.8,0,341,2.3,4.1,999.9,3,0,12.0,02/09/2017 5:00 AM
Oak Street Weather Station,02/09/2017 06:00:00 AM,-8.60,-10.6,47,0.0,0.00,218.8,0,334,3.5,5.9,1000.7,3,0,12.0,02/09/2017 6:00 AM
Oak Street Weather Station,02/09/2017 07:00:00 AM,-8.90,-10.8,47,0.0,0.00,218.8,0,330,2.8,5.3,1001.4,9,0,12.0,02/09/2017 7:00 AM
Oak Street Weather Station,02/09/2017 08:00:00 AM,-8.50,-10.5,45,0.0,0.00,218.8,0,341,2.7,5.5,1002.2,113,0,12.0,02/09/2017 8:00 AM
Oak Street Weather Station,02/09/2017 09:00:00 AM,-8.10,-10.3,42,0.0,0.00,218.8,0,333,2.1,3.8,1002.9,258,0,12.0,02/09/2017 9:00 AM
Oak Street Weather Station,02/09/2017 10:00:00 AM,-7.20,-9.6,40,0.0,0.00,218.8,0,355,3.0,4.5,1003.7,458,0,12.0,02/09/2017 10:00 AM
Oak Street Weather Station,02/09/2017 11:00:00 AM,-6.00,-8.8,36,0.0,0.00,218.8,0,333,2.7,5.5,1004.3,516,0,12.1,02/09/2017 11:00 AM
Oak Street Weather Station,02/09/2017 12:00:00 PM,-5.60,-8.1,41,0.0,0.00,218.8,0,356,2.5,3.8,1004.0,260,0,12.0,02/09/2017 12:00 PM
Oak Street Weather Station,02/09/2017 01:00:00 PM,-4.80,-7.7,37,0.0,0.00,218.8,0,338,2.8,5.6,1003.9,498,0,12.1,02/09/2017 1:00 PM
Oak Street Weather Station,02/09/2017 02:00:00 PM,-4.00,-7.0,37,0.0,0.00,218.8,0,343,2.1,5.1,1003.8,26,0,12.0,02/09/2017 2:00 PM
Oak Street Weather Station,02/09/2017 03:00:00 PM,-4.00,-7.0,36,0.0,0.00,218.8,0,340,1.7,2.7,1003.5,23,0,12.0,02/09/2017 3:00 PM
Oak Street Weather Station,02/09/2017 04:00:00 PM,-3.60,-6.6,37,0.0,0.00,218.8,0,16,1.7,2.4,1003.2,20,0,12.0,02/09/2017 4:00 PM
Oak Street Weather Station,02/09/2017 05:00:00 PM,-3.50,-6.4,39,0.0,0.00,218.8,0,18,0.6,1.7,1003.4,10,0,12.0,02/09/2017 5:00 PM
Oak Street Weather Station,02/09/2017 06:00:00 PM,-3.60,-6.4,43,0.0,0.00,218.8,0,310,0.9,4.1,1003.6,2,0,12.0,02/09/2017 6:00 PM
Oak Street Weather Station,02/09/2017 07:00:00 PM,-3.80,-6.5,45,0.0,0.00,218.8,0,25,1.6,2.4,1003.8,2,0,12.0,02/09/2017 7:00 PM
Oak Street Weather Station,02/09/2017 08:00:00 PM,-5.40,-7.2,60,0.0,0.00,218.8,0,283,2.5,5.2,1003.7,2,0,11.8,02/09/2017 8:00 PM
Oak Street Weather Station,02/09/2017 09:00:00 PM,-5.60,-7.4,58,0.0,0.00,218.8,0,290,1.7,3.9,1003.4,3,0,12.0,02/09/2017 9:00 PM
Oak Street Weather Station,02/09/2017 10:00:00 PM,-5.90,-7.8,55,0.0,0.00,218.8,0,271,2.3,5.3,1003.3,2,0,12.1,02/09/2017 10:00 PM
Oak Street Weather Station,02/09/2017 11:00:00 PM,-6.10,-7.9,56,0.0,0.00,218.8,0,288,2.8,4.2,1003.4,2,0,12.1,02/09/2017 11:00 PM
Oak Street Weather Station,02/09/2017 12:00:00 AM,-5.40,-7.2,60,0.0,0.00,218.8,0,331,2.7,5.4,996.9,3,0,12.1,02/09/2017 12:00 AM
Oak Street Weather Station,02/10/2017 01:00:00 AM,-6.10,-8.1,53,0.0,0.00,218.8,0,295,1.1,2.9,1002.5,3,0,12.0,02/10/2017 1:00 AM
Oak Street Weather Station,02/10/2017 02:00:00 AM,-5.30,-7.6,49,0.0,0.00,218.8,0,282,2.0,4.4,1002.2,2,0,12.0,02/10/2017 2:00 AM
Oak Street Weather Station,02/10/2017 03:00:00 AM,-5.10,-7.5,46,0.0,0.00,218.8,0,294,1.4,4.1,1001.1,2,0,12.1,02/10/2017 3:00 AM
Oak Street Weather Station,02/10/2017 04:00:00 AM,-4.80,-7.2,47,0.0,0.00,218.8,0,104,2.3,3.6,999.7,2,0,12.1,02/10/2017 4:00 AM
Oak Street Weather Station,02/10/2017 05:00:00 AM,-4.40,-6.6,52,0.0,0.00,218.8,0,241,2.1,5.2,998.5,2,0,12.0,02/10/2017 5:00 AM
Oak Street Weather Station,02/10/2017 06:00:00 AM,-4.30,-6.4,55,0.0,0.00,218.8,0,124,1.5,3.0,997.0,2,0,12.1,02/10/2017 6:00 AM
Oak Street Weather Station,02/10/2017 07:00:00 AM,-3.70,-5.8,57,0.0,0.00,218.8,0,255,1.9,4.4,995.6,4,0,11.8,02/10/2017 7:00 AM
Oak Street Weather Station,02/10/2017 08:00:00 AM,-2.80,-5.0,57,0.0,0.00,218.8,0,71,2.2,5.7,994.0,44,1,12.0,02/10/2017 8:00 AM
Oak Street Weather Station,02/10/2017 09:00:00 AM,-1.10,-3.7,54,0.0,0.00,218.8,0,262,2.2,5.7,992.6,290,1,12.0,02/10/2017 9:00 AM
Oak Street Weather Station,02/10/2017 10:00:00 AM,0.20,-2.5,54,0.0,0.00,218.8,0,60,1.5,3.8,990.7,287,1,12.1,02/10/2017 10:00 AM
